date, close, open, high, low, volume
Dec 10, 2018, 1,080.01, 1,099.58, 1,103.84, 1,072.93, 9.47M
Dec 07, 2018, 1,123.15, 1,118.84, 1,126.27, 1,097.94, 7.28M
Dec 06, 2018, 1,113.10, 1,138.21, 1,138.21, 1,107.75, 5.92M
Dec 05, 2018, 1,144.30, 1,133.01, 1,147.92, 1,128.60, 5.87M
Dec 04, 2018, 1,141.48, 1,147.13, 1,147.13, 1,131.47, 5.24M
Dec 03, 2018, 1,145.59, 1,163.87, 1,163.87, 1,137.72, 5.62M
Nov 30, 2018, 1,156.59, 1,161.29, 1,174.86, 1,151.39, 10.82M
Nov 29, 2018, 1,157.53, 1,150.10, 1,168.82, 1,149.11, 12.76M
Nov 28, 2018, 1,141.83, 1,121.82, 1,146.88, 1,115.72, 8.08M
Nov 27, 2018, 1,117.61, 1,097.50, 1,119.39, 1,095.07, 6.87M
Nov 26, 2018, 1,099.33, 1,098.59, 1,107.01, 1,087.10, 6.45M
Nov 22, 2018, 1,092.49, 1,104.03, 1,114.78, 1,089.77, 5.85M
Nov 21, 2018, 1,102.45, 1,126.82, 1,134.74, 1,096.65, 7.58M
Nov 20, 2018, 1,126.72, 1,134.25, 1,145.05, 1,119.39, 5.77M
Nov 19, 2018, 1,139.20, 1,122.26, 1,140.89, 1,120.38, 7.38M
Nov 16, 2018, 1,116.81, 1,087.64, 1,119.34, 1,086.80, 11.14M
Nov 15, 2018, 1,086.55, 1,086.65, 1,092.64, 1,076.30, 6.90M
Nov 14, 2018, 1,087.64, 1,094.67, 1,102.20, 1,075.31, 7.86M
Nov 13, 2018, 1,089.13, 1,063.92, 1,092.64, 1,060.00, 6.88M
Nov 12, 2018, 1,069.86, 1,087.39, 1,088.48, 1,064.46, 5.86M
Nov 09, 2018, 1,083.18, 1,095.86, 1,103.34, 1,074.81, 10.94M
Nov 07, 2018, 1,100.27, 1,104.53, 1,104.53, 1,096.31, 1.30M
Nov 06, 2018, 1,093.73, 1,083.73, 1,101.56, 1,081.35, 8.72M
Nov 05, 2018, 1,080.06, 1,063.37, 1,082.44, 1,055.00, 7.65M
Nov 02, 2018, 1,064.81, 1,056.98, 1,070.85, 1,053.17, 16.96M
Nov 01, 2018, 1,046.33, 1,057.87, 1,057.87, 1,040.14, 9.49M
Oct 31, 2018, 1,051.28, 1,049.06, 1,055.84, 1,037.17, 16.61M
Oct 30, 2018, 1,047.07, 1,075.31, 1,075.31, 1,042.22, 8.89M
Oct 29, 2018, 1,077.59, 1,036.18, 1,083.58, 1,036.18, 7.74M
Oct 26, 2018, 1,035.09, 1,023.20, 1,047.07, 1,012.40, 9.27M
Oct 25, 2018, 1,021.12, 1,026.27, 1,030.88, 1,006.86, 14.23M
Oct 24, 2018, 1,035.93, 1,064.81, 1,065.85, 1,021.72, 13.78M
Oct 23, 2018, 1,044.80, 1,042.86, 1,054.70, 1,033.85, 10.67M
Oct 22, 2018, 1,052.67, 1,099.58, 1,104.33, 1,047.42, 13.29M
Oct 19, 2018, 1,090.96, 1,089.67, 1,100.57, 1,060.20, 25.66M
Oct 17, 2018, 1,140.49, 1,167.93, 1,168.28, 1,129.30, 12.91M
Oct 16, 2018, 1,152.87, 1,135.24, 1,156.44, 1,129.30, 7.55M
Oct 15, 2018, 1,129.05, 1,119.29, 1,136.13, 1,107.65, 8.96M
Oct 12, 2018, 1,115.97, 1,094.57, 1,118.40, 1,091.55, 9.14M
Oct 11, 2018, 1,077.59, 1,054.01, 1,104.28, 1,033.21, 13.35M
Oct 10, 2018, 1,091.75, 1,083.63, 1,105.37, 1,074.12, 9.59M
Oct 09, 2018, 1,079.81, 1,111.12, 1,112.75, 1,071.05, 11.10M
Oct 08, 2018, 1,098.98, 1,040.14, 1,106.51, 1,015.92, 24.91M
Oct 05, 2018, 1,039.00, 1,089.18, 1,104.83, 1,028.40, 22.15M
Oct 04, 2018, 1,111.71, 1,178.33, 1,179.22, 1,095.61, 23.43M
Oct 03, 2018, 1,193.78, 1,217.95, 1,227.96, 1,188.78, 7.45M
Oct 01, 2018, 1,220.13, 1,245.89, 1,245.89, 1,192.69, 7.40M
Sep 28, 2018, 1,246.14, 1,248.07, 1,259.76, 1,235.59, 11.18M
Sep 27, 2018, 1,241.98, 1,243.22, 1,251.14, 1,225.88, 10.91M
Sep 26, 2018, 1,239.65, 1,227.37, 1,242.18, 1,215.63, 6.46M
Sep 25, 2018, 1,219.04, 1,223.90, 1,233.31, 1,183.78, 9.81M
Sep 24, 2018, 1,220.48, 1,203.05, 1,228.26, 1,193.19, 10.20M
Sep 21, 2018, 1,206.07, 1,207.55, 1,225.78, 1,172.39, 19.25M
Sep 19, 2018, 1,199.38, 1,212.51, 1,212.51, 1,189.72, 11.37M
Sep 18, 2018, 1,205.72, 1,214.49, 1,227.76, 1,202.95, 7.69M
Sep 17, 2018, 1,214.39, 1,239.01, 1,239.01, 1,210.13, 6.82M
Sep 14, 2018, 1,241.38, 1,247.57, 1,263.62, 1,235.93, 7.95M
Sep 12, 2018, 1,240.74, 1,240.05, 1,246.88, 1,217.31, 8.14M
Sep 11, 2018, 1,226.08, 1,247.18, 1,256.49, 1,222.66, 10.98M
Sep 10, 2018, 1,244.06, 1,263.03, 1,265.01, 1,238.36, 7.13M
Sep 07, 2018, 1,266.59, 1,253.02, 1,269.32, 1,242.72, 10.79M
Sep 06, 2018, 1,249.56, 1,218.60, 1,253.82, 1,213.84, 11.30M
Sep 05, 2018, 1,215.48, 1,230.83, 1,240.89, 1,197.15, 10.42M
Sep 04, 2018, 1,230.29, 1,223.55, 1,243.02, 1,217.46, 8.92M
Sep 03, 2018, 1,217.61, 1,233.31, 1,246.09, 1,214.54, 12.32M
Aug 31, 2018, 1,229.99, 1,258.07, 1,258.07, 1,224.99, 15.45M
Aug 30, 2018, 1,262.48, 1,281.45, 1,284.97, 1,258.52, 9.94M
Aug 29, 2018, 1,282.05, 1,303.94, 1,316.52, 1,278.09, 11.18M
Aug 28, 2018, 1,306.61, 1,283.83, 1,310.58, 1,282.84, 8.78M
Aug 27, 2018, 1,279.37, 1,267.39, 1,283.68, 1,266.74, 5.62M
Aug 24, 2018, 1,265.50, 1,253.37, 1,267.93, 1,248.22, 6.72M
Aug 23, 2018, 1,257.53, 1,234.60, 1,262.04, 1,226.77, 8.04M
Aug 21, 2018, 1,235.49, 1,225.63, 1,239.75, 1,215.48, 7.35M
Aug 20, 2018, 1,223.30, 1,196.56, 1,225.19, 1,196.31, 7.68M
Aug 17, 2018, 1,192.45, 1,197.65, 1,203.99, 1,188.78, 3.87M
Aug 16, 2018, 1,189.52, 1,191.95, 1,204.58, 1,184.27, 6.04M
Aug 14, 2018, 1,199.23, 1,178.83, 1,205.77, 1,173.18, 5.35M
Aug 13, 2018, 1,176.55, 1,186.31, 1,188.68, 1,171.59, 4.71M
Aug 10, 2018, 1,192.89, 1,199.63, 1,203.59, 1,191.01, 3.62M
Aug 09, 2018, 1,206.51, 1,210.03, 1,220.13, 1,200.62, 6.91M
Aug 08, 2018, 1,206.27, 1,173.87, 1,211.02, 1,173.87, 7.99M
Aug 07, 2018, 1,173.08, 1,183.68, 1,190.12, 1,165.95, 4.10M
Aug 06, 2018, 1,181.40, 1,165.65, 1,184.77, 1,164.31, 4.05M
Aug 03, 2018, 1,165.90, 1,163.97, 1,172.39, 1,158.57, 6.71M
Aug 02, 2018, 1,157.38, 1,180.31, 1,180.31, 1,155.00, 6.31M
Aug 01, 2018, 1,181.15, 1,179.22, 1,191.60, 1,174.27, 9.80M
Jul 31, 2018, 1,174.86, 1,140.19, 1,179.22, 1,136.38, 14.01M
Jul 30, 2018, 1,140.59, 1,119.39, 1,146.43, 1,117.41, 14.00M
Jul 27, 2018, 1,119.24, 1,108.99, 1,126.72, 1,101.71, 6.74M
Jul 26, 2018, 1,100.22, 1,099.68, 1,110.97, 1,097.40, 6.49M
Jul 25, 2018, 1,104.68, 1,099.58, 1,112.46, 1,093.83, 6.01M
Jul 24, 2018, 1,100.52, 1,111.46, 1,116.17, 1,097.00, 4.51M
Jul 23, 2018, 1,109.78, 1,119.19, 1,119.19, 1,102.65, 5.90M
Jul 20, 2018, 1,118.05, 1,102.95, 1,127.81, 1,101.46, 8.09M
Jul 19, 2018, 1,094.48, 1,083.03, 1,104.53, 1,076.15, 5.49M
Jul 18, 2018, 1,082.29, 1,088.09, 1,094.23, 1,067.18, 4.73M
Jul 17, 2018, 1,082.09, 1,068.17, 1,085.66, 1,059.56, 6.53M
Jul 16, 2018, 1,066.09, 1,089.47, 1,098.49, 1,062.97, 6.66M
Jul 13, 2018, 1,089.47, 1,070.35, 1,098.59, 1,069.86, 18.14M
Jul 12, 2018, 1,072.19, 1,034.54, 1,088.68, 1,032.81, 24.34M
Jul 11, 2018, 1,029.05, 1,015.38, 1,031.13, 1,008.29, 8.75M
Jul 10, 2018, 1,016.07, 993.33, 1,018.84, 990.61, 10.54M
Jul 09, 2018, 987.74, 977.83, 990.61, 974.26, 5.22M
Jul 06, 2018, 968.37, 955.69, 973.77, 955.44, 9.25M
Jul 05, 2018, 955.44, 987.64, 998.93, 949.60, 18.90M
Jul 04, 2018, 980.80, 962.67, 982.69, 961.88, 5.05M
Jul 03, 2018, 962.18, 955.94, 969.26, 951.33, 5.12M
Jul 02, 2018, 951.58, 963.22, 963.22, 948.01, 6.72M
Jun 29, 2018, 963.32, 940.19, 966.34, 940.09, 8.04M
Jun 28, 2018, 936.08, 952.97, 959.41, 931.47, 8.66M
Jun 27, 2018, 956.78, 969.31, 976.15, 953.66, 9.04M
Jun 26, 2018, 969.76, 996.55, 996.55, 966.09, 8.15M
Jun 25, 2018, 995.02, 1,001.90, 1,006.96, 992.89, 5.25M
Jun 22, 2018, 1,002.99, 1,018.74, 1,019.54, 998.98, 16.32M
Jun 21, 2018, 1,022.26, 1,013.84, 1,026.27, 1,011.71, 10.61M
Jun 20, 2018, 1,009.68, 986.65, 1,013.29, 985.51, 7.26M
Jun 19, 2018, 986.70, 1,004.38, 1,005.27, 984.32, 6.41M
Jun 18, 2018, 1,006.01, 999.33, 1,010.87, 997.54, 5.71M
Jun 15, 2018, 1,004.68, 996.55, 1,013.89, 989.87, 11.40M
Jun 14, 2018, 998.49, 988.08, 1,002.30, 978.13, 5.54M
Jun 13, 2018, 993.09, 990.61, 996.45, 980.21, 5.98M
Jun 12, 2018, 987.79, 974.17, 990.61, 971.09, 7.52M
Jun 11, 2018, 973.42, 977.83, 990.56, 969.86, 6.93M
Jun 08, 2018, 975.11, 957.28, 977.29, 951.58, 6.59M
Jun 07, 2018, 962.23, 945.93, 966.84, 945.49, 6.92M
Jun 06, 2018, 945.44, 938.11, 947.02, 933.80, 4.23M
Jun 05, 2018, 938.75, 933.95, 946.03, 932.16, 8.05M
Jun 04, 2018, 932.02, 924.64, 935.14, 921.81, 5.65M
Jun 01, 2018, 921.81, 911.36, 926.96, 909.83, 8.85M
May 31, 2018, 912.70, 912.35, 913.64, 905.96, 17.11M
May 30, 2018, 907.50, 906.26, 914.53, 898.09, 6.05M
May 29, 2018, 908.84, 912.85, 919.29, 905.81, 8.25M
May 28, 2018, 911.76, 916.22, 918.30, 909.48, 5.25M
May 25, 2018, 912.15, 907.40, 914.73, 905.86, 8.21M
May 24, 2018, 907.25, 905.42, 912.35, 901.60, 5.37M
May 23, 2018, 903.68, 917.30, 917.30, 900.61, 4.61M
May 22, 2018, 918.05, 924.39, 925.23, 916.31, 5.22M
May 21, 2018, 922.60, 922.01, 926.91, 913.44, 6.69M
May 18, 2018, 925.08, 936.72, 944.55, 923.25, 5.28M
May 17, 2018, 936.47, 950.34, 950.99, 932.66, 4.78M
May 16, 2018, 947.17, 964.85, 964.85, 943.51, 8.70M
May 15, 2018, 969.76, 973.82, 990.61, 967.48, 4.85M
May 14, 2018, 977.34, 982.64, 982.64, 967.53, 2.60M
May 11, 2018, 979.96, 972.04, 981.99, 968.57, 4.05M
May 10, 2018, 971.94, 970.80, 975.35, 965.10, 4.05M
May 09, 2018, 967.53, 956.83, 975.06, 953.21, 4.54M
May 08, 2018, 958.02, 968.32, 972.78, 956.14, 4.98M
May 07, 2018, 961.88, 949.85, 964.11, 947.37, 3.55M
May 04, 2018, 944.99, 953.81, 955.64, 941.08, 3.83M
May 03, 2018, 952.57, 968.72, 968.72, 950.24, 3.98M
May 02, 2018, 963.57, 957.92, 970.01, 955.99, 6.18M
Apr 30, 2018, 954.25, 972.78, 983.28, 950.99, 8.96M
Apr 27, 2018, 986.94, 980.51, 1,001.51, 976.25, 11.78M
Apr 26, 2018, 966.19, 963.86, 978.72, 953.21, 15.74M
Apr 25, 2018, 961.39, 964.51, 972.58, 954.50, 6.50M
Apr 24, 2018, 960.94, 927.01, 966.54, 926.22, 9.19M
Apr 23, 2018, 927.21, 921.27, 935.48, 919.78, 3.54M
Apr 20, 2018, 919.19, 929.19, 933.01, 912.55, 3.38M
Apr 19, 2018, 933.45, 930.28, 936.13, 926.22, 4.52M
Apr 18, 2018, 929.19, 936.37, 939.30, 926.27, 3.40M
Apr 17, 2018, 935.38, 931.17, 938.31, 927.21, 4.43M
Apr 16, 2018, 928.25, 925.68, 931.17, 919.78, 4.12M
Apr 13, 2018, 930.03, 923.94, 932.86, 919.98, 5.82M
Apr 12, 2018, 919.98, 921.12, 927.85, 915.52, 4.99M
Apr 11, 2018, 922.11, 913.14, 923.99, 907.45, 6.06M
