date, close, open, high, low, volume
Jan 30, 2009, 875.60, 882.59, 882.59, 861.97, 410.22K
Jan 29, 2009, 882.99, 873.76, 888.73, 860.77, 601.24K
Jan 28, 2009, 869.56, 858.78, 875.55, 853.78, 397.41K
Jan 27, 2009, 855.93, 833.81, 867.56, 833.81, 594.53K
Jan 23, 2009, 845.40, 840.05, 851.59, 830.97, 194.24K
Jan 22, 2009, 848.24, 839.80, 851.79, 831.07, 589.39K
Jan 21, 2009, 840.30, 832.31, 848.59, 830.82, 770.47K
Jan 20, 2009, 835.61, 833.81, 842.80, 815.84, 264.05K
Jan 19, 2009, 838.66, 842.80, 844.80, 834.81, 238.23K
Jan 16, 2009, 843.50, 833.71, 848.69, 822.83, 329.51K
Jan 15, 2009, 831.02, 820.83, 838.81, 809.85, 691.10K
Jan 14, 2009, 826.52, 806.85, 836.81, 799.11, 687.50K
Jan 13, 2009, 803.86, 783.98, 812.84, 770.40, 434.95K
Jan 12, 2009, 780.69, 796.87, 803.86, 778.89, 391.74K
Jan 09, 2009, 801.21, 768.91, 808.85, 750.18, 462.18K
Jan 07, 2009, 773.15, 788.88, 793.87, 759.27, 303.82K
Jan 06, 2009, 789.13, 775.90, 795.87, 764.16, 603.03K
Jan 05, 2009, 777.34, 801.76, 801.76, 768.95, 436.29K
Jan 02, 2009, 790.52, 817.64, 817.64, 784.88, 360.05K
Jan 01, 2009, 810.70, 800.26, 817.74, 799.96, 205.58K
Dec 31, 2008, 802.51, 813.84, 814.84, 798.86, 232.52K
Dec 30, 2008, 810.20, 799.86, 813.84, 791.12, 490.20K
Dec 29, 2008, 803.86, 802.86, 809.35, 784.13, 428.30K
Dec 26, 2008, 789.63, 808.85, 813.84, 786.13, 142.59K
Dec 24, 2008, 814.14, 803.86, 818.63, 798.86, 460.12K
Dec 23, 2008, 808.65, 801.86, 815.84, 791.07, 425.71K
Dec 22, 2008, 801.56, 819.83, 822.73, 798.96, 314.81K
Dec 19, 2008, 821.53, 821.73, 841.60, 814.04, 550.34K
Dec 18, 2008, 819.13, 807.85, 824.83, 800.86, 463.44K
Dec 17, 2008, 806.45, 808.85, 823.83, 797.91, 463.65K
Dec 16, 2008, 808.85, 797.66, 813.84, 786.03, 644.54K
Dec 15, 2008, 791.67, 784.98, 796.87, 781.89, 162.35K
Dec 12, 2008, 779.99, 778.89, 783.28, 764.91, 260.24K
Dec 11, 2008, 790.92, 798.86, 798.96, 780.44, 262.49K
Dec 10, 2008, 794.42, 793.87, 803.66, 786.13, 408.05K
Dec 08, 2008, 787.23, 768.91, 803.26, 768.91, 965.74K
Dec 05, 2008, 759.82, 748.93, 771.90, 739.45, 431.15K
Dec 04, 2008, 747.14, 738.95, 758.92, 732.66, 515.36K
Dec 03, 2008, 744.49, 758.92, 758.92, 734.45, 439.30K
Dec 02, 2008, 759.07, 733.95, 762.81, 719.03, 533.85K
Dec 01, 2008, 757.92, 796.87, 796.87, 754.43, 608.26K
Nov 28, 2008, 802.51, 788.78, 822.53, 744.44, 845.90K
Nov 26, 2008, 780.24, 748.83, 798.81, 732.21, 516.34K
Nov 25, 2008, 740.94, 729.51, 753.88, 724.07, 564.96K
Nov 24, 2008, 726.67, 741.69, 747.74, 711.29, 1.08M
Nov 21, 2008, 709.34, 718.98, 758.92, 690.27, 685.63K
Nov 20, 2008, 709.29, 724.97, 733.76, 699.55, 1.28M
Nov 19, 2008, 748.83, 723.97, 760.62, 723.97, 545.24K
Nov 18, 2008, 722.27, 712.98, 738.65, 712.04, 685.24K
Nov 17, 2008, 718.93, 732.86, 732.86, 707.19, 411.99K
Nov 14, 2008, 725.62, 759.92, 759.92, 713.98, 738.34K
Nov 12, 2008, 751.68, 744.94, 758.92, 727.21, 284.45K
Nov 11, 2008, 745.04, 743.94, 751.93, 732.26, 146.80K
Nov 10, 2008, 755.17, 755.92, 762.86, 740.00, 183.46K
Nov 07, 2008, 750.73, 721.97, 763.91, 718.98, 443.76K
Nov 06, 2008, 723.42, 733.95, 744.94, 718.98, 393.67K
Nov 05, 2008, 744.44, 699.00, 759.02, 699.00, 339.27K
Nov 04, 2008, 732.26, 724.37, 740.85, 719.23, 516.45K
Nov 03, 2008, 728.51, 763.91, 766.91, 712.49, 430.33K
Oct 31, 2008, 744.34, 769.90, 776.89, 731.11, 673.53K
Oct 29, 2008, 767.91, 753.93, 796.82, 705.00, 749.83K
Oct 28, 2008, 730.01, 783.88, 797.66, 719.97, 45.96K
Oct 27, 2008, 698.85, 723.97, 725.97, 660.16, 427.55K
Oct 24, 2008, 727.11, 755.02, 766.91, 721.57, 587.30K
Oct 23, 2008, 759.32, 804.85, 808.55, 745.59, 814.18K
Oct 22, 2008, 810.40, 827.82, 844.80, 804.85, 597.09K
Oct 21, 2008, 823.38, 818.83, 827.82, 806.85, 675.87K
Oct 20, 2008, 805.10, 810.85, 823.83, 800.06, 374.80K
Oct 17, 2008, 813.44, 848.94, 852.74, 795.07, 662.87K
Oct 16, 2008, 843.80, 813.84, 851.49, 793.87, 760.21K
Oct 15, 2008, 825.17, 808.85, 834.81, 805.85, 505.58K
Oct 14, 2008, 824.23, 853.58, 853.58, 804.10, 612.19K
Oct 13, 2008, 830.27, 815.04, 844.80, 791.47, 745.82K
Oct 10, 2008, 814.24, 857.53, 878.75, 806.15, 659.63K
Oct 08, 2008, 871.26, 860.77, 893.73, 817.49, 878.78K
Oct 07, 2008, 870.01, 854.83, 878.55, 854.83, 304.41K
Oct 06, 2008, 855.38, 873.76, 889.83, 840.15, 638.51K
Oct 03, 2008, 887.14, 854.83, 896.72, 854.83, 751.10K
Oct 01, 2008, 873.46, 878.75, 883.74, 854.43, 539.88K
Sep 30, 2008, 871.06, 823.83, 878.65, 822.93, 448.22K
Sep 29, 2008, 845.05, 848.79, 863.77, 831.42, 313.39K
Sep 26, 2008, 848.29, 850.79, 858.28, 842.35, 192.68K
Sep 25, 2008, 859.58, 838.81, 873.56, 831.62, 859.23K
Sep 24, 2008, 843.05, 826.77, 850.79, 820.98, 496.66K
Sep 23, 2008, 826.77, 811.84, 834.56, 808.85, 553.12K
Sep 22, 2008, 816.09, 828.82, 828.82, 799.96, 867.72K
Sep 19, 2008, 820.08, 808.85, 858.78, 800.91, 1.17M
Sep 18, 2008, 838.31, 791.27, 846.79, 784.13, 279.42K
Sep 17, 2008, 816.24, 858.78, 869.26, 809.15, 587.18K
Sep 16, 2008, 852.89, 789.18, 861.67, 789.18, 335.31K
Sep 15, 2008, 825.17, 798.86, 833.81, 768.91, 439.68K
Sep 12, 2008, 836.76, 738.95, 853.78, 738.95, 306.66K
Sep 11, 2008, 835.61, 836.81, 850.59, 823.83, 313.75K
Sep 10, 2008, 836.61, 813.94, 843.80, 813.94, 715.02K
Sep 09, 2008, 827.82, 846.59, 846.59, 821.83, 555.31K
Sep 08, 2008, 860.37, 863.77, 887.74, 851.79, 368.31K
Sep 05, 2008, 859.03, 860.77, 876.65, 852.34, 181.64K
Sep 04, 2008, 868.96, 863.17, 888.73, 853.83, 618.65K
Sep 02, 2008, 858.83, 848.79, 865.57, 833.91, 655.70K
Sep 01, 2008, 846.79, 822.83, 849.79, 820.83, 271.50K
Aug 29, 2008, 827.52, 827.82, 832.81, 821.73, 406.09K
Aug 28, 2008, 820.93, 808.85, 831.72, 808.85, 874.64K
Aug 27, 2008, 809.20, 797.86, 812.64, 797.86, 501.12K
Aug 26, 2008, 798.31, 798.86, 803.61, 792.32, 170.34K
Aug 25, 2008, 802.11, 813.84, 813.84, 800.01, 420.41K
Aug 22, 2008, 799.96, 798.86, 807.75, 793.87, 343.07K
Aug 21, 2008, 801.56, 803.86, 806.85, 779.49, 138.06K
Aug 20, 2008, 803.81, 796.17, 807.85, 793.87, 124.09K
Aug 19, 2008, 788.18, 782.89, 798.76, 776.89, 356.92K
Aug 18, 2008, 791.02, 787.88, 796.87, 773.90, 252.60K
Aug 14, 2008, 783.08, 799.51, 811.84, 774.50, 229.53K
Aug 13, 2008, 816.39, 810.95, 826.32, 809.35, 176.24K
Aug 12, 2008, 819.48, 831.82, 831.82, 815.94, 115.47K
Aug 11, 2008, 827.02, 841.80, 842.60, 819.08, 163.35K
Aug 08, 2008, 820.53, 820.83, 826.32, 813.94, 167.48K
Aug 07, 2008, 819.38, 817.84, 827.17, 806.90, 162.62K
Aug 06, 2008, 818.04, 830.82, 844.80, 815.84, 152.16K
Aug 05, 2008, 827.67, 794.87, 846.79, 788.88, 642.63K
Aug 04, 2008, 794.07, 774.05, 798.86, 774.05, 168.88K
Aug 01, 2008, 793.82, 783.88, 798.86, 769.15, 244.95K
Jul 31, 2008, 802.71, 783.88, 807.75, 773.90, 619.13K
Jul 30, 2008, 781.64, 748.83, 786.88, 738.95, 214.40K
Jul 29, 2008, 734.50, 758.92, 758.92, 725.97, 120.38K
Jul 28, 2008, 760.22, 741.29, 769.90, 728.96, 316.32K
Jul 25, 2008, 756.07, 752.93, 766.91, 739.95, 204.08K
Jul 24, 2008, 761.87, 735.65, 768.91, 730.96, 184.90K
Jul 23, 2008, 748.83, 756.92, 756.92, 734.35, 356.13K
Jul 22, 2008, 724.97, 715.98, 740.94, 702.05, 199.01K
Jul 21, 2008, 716.78, 681.03, 725.97, 681.03, 110.73K
Jul 18, 2008, 678.68, 653.07, 686.82, 652.97, 319.53K
Jul 17, 2008, 658.71, 644.08, 665.05, 640.29, 355.87K
Jul 16, 2008, 637.19, 657.06, 663.06, 631.60, 183.68K
Jul 15, 2008, 653.97, 653.97, 659.06, 642.09, 118.36K
Jul 14, 2008, 660.01, 651.37, 681.03, 649.18, 148.03K
Jul 11, 2008, 665.80, 694.01, 694.01, 656.12, 263.08K
Jul 10, 2008, 687.62, 700.30, 723.97, 684.03, 331.45K
Jul 09, 2008, 714.23, 698.01, 748.63, 671.14, 413.89K
Jul 08, 2008, 688.47, 667.05, 694.56, 667.05, 108.82K
Jul 07, 2008, 688.67, 647.78, 698.01, 644.68, 408.12K
Jul 04, 2008, 665.65, 672.04, 683.73, 655.07, 196.58K
Jul 03, 2008, 663.01, 671.09, 760.92, 650.67, 167.51K
Jul 02, 2008, 679.38, 674.69, 698.95, 664.30, 307.29K
Jul 01, 2008, 680.08, 684.13, 693.71, 673.59, 144.88K
Jun 30, 2008, 691.32, 685.02, 708.99, 671.69, 142.60K
Jun 27, 2008, 681.93, 698.01, 713.98, 671.44, 226.82K
Jun 26, 2008, 718.63, 704.00, 747.79, 677.04, 332.20K
Jun 25, 2008, 703.45, 684.08, 715.98, 662.06, 218.90K
Jun 24, 2008, 702.15, 728.96, 743.84, 689.02, 119.07K
Jun 23, 2008, 735.25, 748.93, 757.42, 729.51, 141.17K
Jun 20, 2008, 757.22, 797.86, 798.86, 749.93, 57.46K
Jun 19, 2008, 795.97, 788.88, 808.85, 771.90, 62.82K
Jun 18, 2008, 788.08, 762.91, 793.87, 758.92, 215.01K
Jun 17, 2008, 776.24, 764.91, 786.18, 761.17, 81.77K
Jun 16, 2008, 763.66, 782.89, 796.82, 760.52, 164.77K
Jun 13, 2008, 783.13, 812.84, 812.84, 779.09, 100.27K
Jun 12, 2008, 813.34, 783.53, 823.83, 764.56, 197.12K
Jun 11, 2008, 809.10, 764.96, 833.81, 761.57, 178.04K
Jun 10, 2008, 764.31, 771.10, 772.90, 753.93, 121.98K
Jun 09, 2008, 771.10, 763.71, 792.72, 724.97, 308.46K
Jun 06, 2008, 754.97, 769.90, 775.65, 751.18, 37.56K
Jun 05, 2008, 767.96, 768.91, 783.58, 763.91, 155.58K
Jun 04, 2008, 775.90, 798.86, 801.86, 752.93, 405.58K
Jun 03, 2008, 797.16, 774.90, 798.86, 761.92, 197.36K
Jun 02, 2008, 786.38, 758.82, 797.76, 751.93, 498.58K
May 30, 2008, 745.09, 776.89, 776.89, 731.31, 258.50K
May 29, 2008, 776.84, 798.86, 800.76, 763.96, 285.57K
May 28, 2008, 795.07, 788.58, 801.76, 770.90, 354.15K
May 27, 2008, 784.33, 791.87, 795.87, 765.91, 446.93K
May 26, 2008, 786.18, 785.88, 793.87, 778.89, 216.29K
May 23, 2008, 796.37, 795.37, 798.86, 771.90, 127.06K
May 22, 2008, 787.53, 778.89, 796.87, 771.10, 468.66K
May 21, 2008, 784.43, 794.87, 794.87, 777.89, 287.38K
May 20, 2008, 801.06, 798.86, 815.84, 794.92, 263.87K
May 16, 2008, 805.25, 817.64, 817.64, 802.86, 75.52K
May 15, 2008, 807.10, 809.05, 821.83, 802.86, 136.63K
May 14, 2008, 819.53, 789.38, 827.02, 789.03, 196.13K
May 13, 2008, 797.36, 803.96, 812.84, 791.47, 208.71K
May 12, 2008, 797.46, 807.85, 825.13, 789.88, 225.95K
May 09, 2008, 809.50, 812.84, 816.64, 795.67, 276.59K
May 08, 2008, 812.59, 817.64, 817.64, 805.10, 184.51K
May 07, 2008, 819.63, 818.73, 833.81, 801.51, 205.52K
May 06, 2008, 820.38, 822.83, 833.81, 812.89, 167.53K
May 05, 2008, 817.04, 846.05, 846.05, 813.09, 206.29K
May 02, 2008, 845.25, 848.84, 863.77, 839.80, 342.13K
Apr 30, 2008, 850.39, 861.67, 861.77, 843.80, 281.56K
Apr 29, 2008, 861.77, 818.73, 866.47, 813.84, 558.93K
Apr 28, 2008, 817.59, 808.95, 823.83, 808.95, 243.20K
Apr 25, 2008, 806.75, 778.89, 813.74, 778.34, 315.16K
Apr 24, 2008, 771.80, 758.92, 778.89, 744.09, 188.91K
Apr 23, 2008, 747.84, 745.94, 751.93, 735.00, 109.91K
Apr 22, 2008, 746.64, 758.92, 758.92, 734.05, 59.49K
Apr 21, 2008, 746.44, 743.94, 753.93, 734.30, 81.03K
Apr 17, 2008, 740.30, 736.10, 746.94, 728.96, 210.02K
Apr 16, 2008, 741.14, 739.10, 741.94, 734.95, 239.33K
