date, close, open, high, low, volume
Apr 09, 2019, 1,767.10, 1,758.00, 1,772.40, 1,730.25, 1.68M
Apr 08, 2019, 1,751.00, 1,768.90, 1,798.60, 1,746.05, 1.82M
Apr 05, 2019, 1,767.95, 1,748.00, 1,774.85, 1,745.15, 1.18M
Apr 04, 2019, 1,736.15, 1,773.60, 1,782.75, 1,723.25, 2.16M
Apr 03, 2019, 1,773.60, 1,784.00, 1,818.00, 1,761.95, 2.49M
Apr 02, 2019, 1,774.55, 1,754.65, 1,780.00, 1,730.80, 2.76M
Apr 01, 2019, 1,743.05, 1,797.00, 1,799.00, 1,739.05, 2.59M
Mar 29, 2019, 1,780.00, 1,812.90, 1,814.95, 1,770.35, 2.66M
Mar 28, 2019, 1,821.10, 1,812.50, 1,834.40, 1,777.15, 4.07M
Mar 27, 2019, 1,804.25, 1,730.00, 1,813.45, 1,720.10, 5.56M
Mar 26, 2019, 1,714.65, 1,681.00, 1,720.00, 1,668.60, 2.22M
Mar 25, 2019, 1,683.55, 1,682.10, 1,699.95, 1,675.00, 1.69M
Mar 22, 2019, 1,698.60, 1,715.00, 1,731.55, 1,694.30, 2.08M
Mar 20, 2019, 1,713.40, 1,729.00, 1,730.00, 1,708.00, 1.59M
Mar 19, 2019, 1,725.20, 1,730.00, 1,735.00, 1,718.20, 1.74M
Mar 18, 2019, 1,719.10, 1,708.00, 1,734.45, 1,702.60, 2.80M
Mar 15, 2019, 1,703.25, 1,686.00, 1,718.00, 1,685.10, 3.88M
Mar 14, 2019, 1,682.70, 1,649.00, 1,701.00, 1,635.00, 6.60M
Mar 13, 2019, 1,636.35, 1,574.90, 1,640.00, 1,567.90, 7.41M
Mar 12, 2019, 1,569.05, 1,526.00, 1,585.00, 1,510.75, 7.40M
Mar 11, 2019, 1,514.60, 1,520.90, 1,525.00, 1,502.40, 2.47M
Mar 08, 2019, 1,518.00, 1,529.00, 1,531.60, 1,507.95, 966.60K
Mar 07, 2019, 1,531.25, 1,534.90, 1,544.95, 1,520.15, 2.13M
Mar 06, 2019, 1,534.85, 1,537.50, 1,541.00, 1,522.25, 1.69M
Mar 05, 2019, 1,541.60, 1,510.00, 1,547.00, 1,510.00, 1.77M
Mar 01, 2019, 1,514.10, 1,481.70, 1,519.50, 1,474.95, 2.24M
Feb 28, 2019, 1,473.85, 1,487.75, 1,489.00, 1,470.50, 2.40M
Feb 27, 2019, 1,476.70, 1,482.05, 1,493.95, 1,458.20, 1.55M
Feb 26, 2019, 1,478.10, 1,480.00, 1,488.85, 1,461.80, 850.89K
Feb 25, 2019, 1,491.20, 1,465.05, 1,495.00, 1,461.05, 1.06M
Feb 22, 2019, 1,462.80, 1,474.00, 1,486.95, 1,458.10, 1.31M
Feb 21, 2019, 1,471.55, 1,479.45, 1,494.40, 1,455.00, 2.30M
Feb 20, 2019, 1,480.80, 1,480.00, 1,493.60, 1,474.10, 1.69M
Feb 19, 2019, 1,480.50, 1,512.00, 1,520.90, 1,471.10, 1.35M
Feb 18, 2019, 1,517.00, 1,509.50, 1,524.90, 1,500.00, 1.04M
Feb 15, 2019, 1,509.50, 1,515.55, 1,521.95, 1,498.70, 1.17M
Feb 14, 2019, 1,517.50, 1,491.90, 1,530.80, 1,476.05, 1.76M
Feb 13, 2019, 1,498.45, 1,501.00, 1,509.70, 1,484.10, 1.11M
Feb 12, 2019, 1,497.20, 1,512.10, 1,522.75, 1,486.25, 1.14M
Feb 11, 2019, 1,511.00, 1,502.90, 1,518.00, 1,482.00, 1.39M
Feb 08, 2019, 1,499.05, 1,512.90, 1,529.50, 1,490.90, 2.19M
Feb 07, 2019, 1,514.95, 1,525.00, 1,529.90, 1,507.00, 1.60M
Feb 06, 2019, 1,526.05, 1,543.75, 1,543.75, 1,507.00, 1.54M
Feb 05, 2019, 1,541.75, 1,504.85, 1,557.15, 1,498.05, 1.71M
Feb 04, 2019, 1,504.65, 1,508.10, 1,511.45, 1,469.35, 2.05M
Feb 01, 2019, 1,515.15, 1,507.90, 1,535.40, 1,496.90, 1.55M
Jan 31, 2019, 1,505.55, 1,480.00, 1,520.50, 1,473.10, 2.47M
Jan 30, 2019, 1,476.10, 1,465.90, 1,490.00, 1,458.00, 3.19M
Jan 29, 2019, 1,461.85, 1,446.00, 1,466.00, 1,430.25, 1.39M
Jan 28, 2019, 1,443.70, 1,472.20, 1,492.95, 1,437.40, 2.25M
Jan 25, 2019, 1,484.90, 1,496.30, 1,512.40, 1,478.25, 1.74M
Jan 24, 2019, 1,490.30, 1,492.20, 1,500.00, 1,478.50, 1.09M
Jan 23, 2019, 1,495.00, 1,497.15, 1,509.00, 1,486.20, 1.44M
Jan 22, 2019, 1,501.60, 1,502.00, 1,506.20, 1,475.00, 2.67M
Jan 21, 2019, 1,507.60, 1,511.30, 1,517.90, 1,497.00, 1.61M
Jan 18, 2019, 1,516.90, 1,523.10, 1,532.40, 1,513.00, 1.59M
Jan 17, 2019, 1,523.00, 1,526.70, 1,536.00, 1,510.00, 1.47M
Jan 16, 2019, 1,526.70, 1,496.00, 1,532.00, 1,495.95, 2.19M
Jan 15, 2019, 1,495.20, 1,491.00, 1,504.40, 1,486.00, 1.73M
Jan 14, 2019, 1,484.05, 1,509.00, 1,509.00, 1,471.00, 3.62M
Jan 11, 2019, 1,515.15, 1,570.00, 1,574.00, 1,508.30, 3.18M
Jan 10, 2019, 1,565.90, 1,607.85, 1,607.85, 1,554.00, 4.38M
Jan 09, 2019, 1,601.75, 1,580.00, 1,610.00, 1,548.00, 6.45M
Jan 08, 2019, 1,577.75, 1,563.15, 1,588.00, 1,551.00, 1.48M
Jan 07, 2019, 1,559.15, 1,561.00, 1,610.00, 1,550.50, 3.99M
Jan 04, 2019, 1,548.20, 1,560.80, 1,571.00, 1,540.20, 1.87M
Jan 03, 2019, 1,560.10, 1,573.00, 1,580.00, 1,555.65, 958.04K
Jan 02, 2019, 1,576.60, 1,587.60, 1,598.00, 1,568.25, 1.16M
Jan 01, 2019, 1,595.60, 1,600.00, 1,605.00, 1,560.55, 4.04M
Dec 31, 2018, 1,599.30, 1,591.30, 1,604.00, 1,585.60, 933.04K
Dec 28, 2018, 1,583.25, 1,578.85, 1,600.50, 1,571.00, 1.33M
Dec 27, 2018, 1,564.00, 1,577.00, 1,593.45, 1,559.70, 1.88M
Dec 26, 2018, 1,556.45, 1,559.70, 1,564.95, 1,520.30, 1.71M
Dec 24, 2018, 1,562.35, 1,578.00, 1,591.50, 1,555.95, 757.75K
Dec 21, 2018, 1,575.65, 1,612.85, 1,625.95, 1,572.20, 1.12M
Dec 20, 2018, 1,612.85, 1,606.10, 1,621.75, 1,593.30, 1.16M
Dec 19, 2018, 1,612.65, 1,641.00, 1,652.70, 1,609.40, 1.39M
Dec 18, 2018, 1,639.55, 1,627.90, 1,644.35, 1,609.00, 983.14K
Dec 17, 2018, 1,633.35, 1,612.90, 1,639.50, 1,605.00, 791.40K
Dec 14, 2018, 1,603.85, 1,610.00, 1,613.50, 1,590.05, 692.05K
Dec 13, 2018, 1,610.10, 1,591.50, 1,628.00, 1,576.95, 1.28M
Dec 12, 2018, 1,582.20, 1,565.00, 1,589.70, 1,555.00, 1.28M
Dec 11, 2018, 1,552.80, 1,476.75, 1,564.75, 1,475.00, 2.29M
Dec 10, 2018, 1,554.45, 1,540.00, 1,573.00, 1,537.05, 1.49M
Dec 07, 2018, 1,566.80, 1,572.00, 1,580.00, 1,531.05, 1.50M
Dec 06, 2018, 1,569.45, 1,594.20, 1,594.30, 1,560.00, 1.61M
Dec 05, 2018, 1,603.60, 1,630.00, 1,630.00, 1,591.80, 1.67M
Dec 04, 2018, 1,635.75, 1,653.00, 1,658.90, 1,631.80, 1.31M
Dec 03, 2018, 1,656.30, 1,648.50, 1,661.85, 1,636.30, 1.51M
Nov 30, 2018, 1,631.80, 1,664.50, 1,674.45, 1,623.00, 1.39M
Nov 29, 2018, 1,660.55, 1,629.00, 1,670.95, 1,619.00, 2.98M
Nov 28, 2018, 1,613.35, 1,596.00, 1,620.00, 1,592.20, 2.41M
Nov 27, 2018, 1,588.55, 1,553.70, 1,593.85, 1,548.80, 1.71M
Nov 26, 2018, 1,562.75, 1,538.00, 1,567.70, 1,532.05, 1.37M
Nov 22, 2018, 1,528.85, 1,548.00, 1,563.95, 1,522.00, 1.04M
Nov 21, 2018, 1,546.70, 1,558.50, 1,568.95, 1,538.40, 984.77K
Nov 20, 2018, 1,557.85, 1,535.00, 1,569.90, 1,528.35, 2.72M
Nov 19, 2018, 1,537.95, 1,503.00, 1,541.30, 1,484.35, 2.05M
Nov 16, 2018, 1,501.10, 1,519.00, 1,526.00, 1,486.75, 1.22M
Nov 15, 2018, 1,512.15, 1,515.00, 1,533.25, 1,498.00, 1.36M
Nov 14, 2018, 1,513.55, 1,498.00, 1,529.00, 1,492.50, 1.89M
Nov 13, 2018, 1,485.55, 1,485.10, 1,496.30, 1,463.55, 1.68M
Nov 12, 2018, 1,493.00, 1,501.90, 1,519.00, 1,478.20, 1.43M
Nov 09, 2018, 1,494.90, 1,477.10, 1,520.30, 1,476.00, 1.91M
Nov 07, 2018, 1,483.90, 1,486.00, 1,501.15, 1,475.00, 140.44K
