date, close, open, high, low, volume
Apr 04, 2014, 4,835.85, 4,875.00, 4,890.00, 4,825.00, 29.03K
Apr 03, 2014, 4,885.70, 4,895.00, 4,909.95, 4,839.85, 33.79K
Apr 02, 2014, 4,865.55, 4,899.95, 4,910.00, 4,845.55, 53.92K
Apr 01, 2014, 4,847.85, 5,069.00, 5,070.00, 4,832.50, 70.64K
Mar 31, 2014, 5,028.75, 4,925.00, 5,070.00, 4,925.00, 52.07K
Mar 28, 2014, 4,964.65, 4,900.00, 4,995.00, 4,845.00, 47.61K
Mar 27, 2014, 4,859.75, 4,782.00, 4,925.00, 4,732.45, 67.65K
Mar 26, 2014, 4,771.15, 4,755.00, 4,789.00, 4,710.00, 38.55K
Mar 25, 2014, 4,720.10, 4,722.00, 4,749.90, 4,707.00, 20.85K
Mar 24, 2014, 4,721.30, 4,780.00, 4,794.80, 4,706.00, 23.64K
Mar 22, 2014, 4,777.35, 4,741.40, 4,792.00, 4,741.00, 2.28K
Mar 21, 2014, 4,731.40, 4,820.00, 4,865.00, 4,720.00, 32.69K
Mar 20, 2014, 4,825.35, 4,846.00, 4,846.00, 4,805.25, 11.44K
Mar 19, 2014, 4,820.50, 4,809.80, 4,857.50, 4,800.10, 27.11K
Mar 18, 2014, 4,791.20, 4,815.00, 4,900.00, 4,711.60, 31.73K
Mar 14, 2014, 4,758.65, 4,796.80, 4,796.80, 4,712.00, 33.52K
Mar 13, 2014, 4,786.00, 4,801.20, 4,816.95, 4,750.00, 22.00K
Mar 12, 2014, 4,794.40, 4,809.80, 4,819.45, 4,780.00, 16.79K
Mar 11, 2014, 4,798.80, 4,875.00, 4,875.00, 4,762.50, 12.62K
Mar 10, 2014, 4,800.50, 4,920.00, 4,929.00, 4,763.00, 31.07K
Mar 07, 2014, 4,910.90, 4,873.40, 4,930.00, 4,856.75, 47.86K
Mar 06, 2014, 4,863.40, 4,775.00, 4,885.00, 4,775.00, 26.77K
Mar 05, 2014, 4,777.05, 4,735.00, 4,824.95, 4,715.00, 33.00K
Mar 04, 2014, 4,710.50, 4,675.00, 4,720.00, 4,647.00, 30.49K
Mar 03, 2014, 4,656.90, 4,861.00, 4,875.10, 4,632.00, 58.91K
Feb 28, 2014, 4,864.50, 4,982.10, 5,013.55, 4,774.85, 849.08K
Feb 26, 2014, 4,998.80, 4,965.00, 5,023.90, 4,965.00, 107.45K
Feb 25, 2014, 5,000.65, 5,015.00, 5,043.90, 4,980.10, 65.24K
Feb 24, 2014, 5,043.20, 5,022.00, 5,064.95, 5,009.95, 98.37K
Feb 21, 2014, 5,057.25, 5,012.00, 5,080.00, 5,012.00, 30.58K
Feb 20, 2014, 5,043.40, 5,033.00, 5,063.70, 5,031.05, 43.42K
Feb 19, 2014, 5,058.10, 5,034.40, 5,080.05, 5,028.80, 12.19K
Feb 18, 2014, 5,024.75, 4,965.00, 5,047.00, 4,965.00, 11.26K
Feb 17, 2014, 5,004.30, 5,000.00, 5,084.70, 4,950.00, 80.19K
Feb 14, 2014, 5,082.85, 5,085.00, 5,140.00, 5,050.00, 20.05K
Feb 13, 2014, 5,098.85, 5,100.00, 5,198.00, 5,075.05, 46.94K
Feb 12, 2014, 5,055.40, 5,023.00, 5,115.00, 5,023.00, 58.55K
Feb 11, 2014, 5,057.90, 5,005.30, 5,134.55, 5,005.30, 21.37K
Feb 10, 2014, 5,034.55, 5,000.00, 5,041.00, 4,986.05, 13.37K
Feb 07, 2014, 5,016.25, 5,000.00, 5,040.00, 5,000.00, 31.81K
Feb 06, 2014, 4,999.55, 4,985.30, 5,029.75, 4,980.10, 23.32K
Feb 05, 2014, 5,013.15, 4,962.00, 5,038.90, 4,960.00, 27.95K
Feb 04, 2014, 4,960.45, 4,920.00, 5,010.75, 4,920.00, 19.82K
Feb 03, 2014, 4,938.65, 4,993.00, 5,047.30, 4,920.00, 20.56K
Jan 31, 2014, 5,047.15, 5,039.00, 5,091.00, 4,902.40, 36.79K
Jan 30, 2014, 4,945.80, 5,010.00, 5,033.20, 4,925.00, 22.74K
Jan 29, 2014, 5,033.20, 4,990.00, 5,041.00, 4,962.00, 23.17K
Jan 28, 2014, 4,959.35, 5,050.00, 5,059.15, 4,950.00, 16.84K
Jan 27, 2014, 5,050.10, 5,066.00, 5,121.00, 5,021.00, 13.54K
Jan 24, 2014, 5,081.20, 5,083.55, 5,123.00, 5,068.00, 35.94K
Jan 23, 2014, 5,083.55, 5,190.00, 5,190.00, 5,075.00, 45.06K
Jan 22, 2014, 5,144.80, 5,175.00, 5,175.15, 5,135.00, 15.90K
Jan 21, 2014, 5,177.25, 5,200.90, 5,202.00, 5,150.00, 8.05K
Jan 20, 2014, 5,200.90, 5,224.00, 5,229.00, 5,181.80, 8.98K
Jan 17, 2014, 5,238.05, 5,150.00, 5,265.00, 5,150.00, 24.57K
Jan 16, 2014, 5,130.35, 5,260.00, 5,320.00, 5,125.00, 25.18K
Jan 15, 2014, 5,237.15, 5,360.00, 5,400.00, 5,215.00, 27.66K
Jan 14, 2014, 5,379.45, 5,410.00, 5,414.95, 5,351.00, 16.90K
Jan 13, 2014, 5,426.90, 5,440.00, 5,447.95, 5,380.00, 17.38K
Jan 10, 2014, 5,405.95, 5,390.00, 5,450.00, 5,351.00, 29.41K
Jan 09, 2014, 5,372.85, 5,425.00, 5,435.00, 5,365.00, 8.24K
Jan 08, 2014, 5,422.40, 5,394.90, 5,427.90, 5,379.90, 20.05K
Jan 07, 2014, 5,381.90, 5,413.95, 5,440.00, 5,365.00, 19.65K
Jan 06, 2014, 5,387.65, 5,376.00, 5,444.00, 5,340.00, 25.29K
Jan 03, 2014, 5,333.60, 5,365.00, 5,600.00, 5,311.00, 91.17K
Jan 02, 2014, 5,280.15, 5,325.75, 5,354.00, 5,193.95, 25.98K
Jan 01, 2014, 5,311.80, 5,290.00, 5,343.00, 5,290.00, 6.36K
Dec 31, 2013, 5,289.25, 5,351.00, 5,382.00, 5,260.00, 11.59K
Dec 30, 2013, 5,349.55, 5,340.00, 5,395.00, 5,331.00, 15.33K
Dec 27, 2013, 5,339.25, 5,373.00, 5,450.25, 5,328.00, 9.38K
Dec 26, 2013, 5,363.45, 5,411.00, 5,443.70, 5,350.00, 12.05K
Dec 24, 2013, 5,399.25, 5,520.00, 5,545.00, 5,370.95, 27.14K
