date, close, open, high, low, volume
Sep 11, 2018, 997.98, 1,020.88, 1,021.73, 994.86, 9.09M
Sep 10, 2018, 1,018.31, 1,025.22, 1,025.22, 1,010.30, 4.30M
Sep 07, 2018, 1,026.19, 1,023.22, 1,027.71, 1,018.11, 2.96M
Sep 06, 2018, 1,023.82, 1,022.22, 1,027.21, 1,014.04, 5.20M
Sep 05, 2018, 1,020.65, 1,024.62, 1,027.81, 1,015.51, 2.82M
Sep 04, 2018, 1,023.62, 1,036.14, 1,036.67, 1,022.22, 3.57M
Sep 03, 2018, 1,035.22, 1,032.40, 1,037.17, 1,029.46, 3.83M
Aug 31, 2018, 1,028.31, 1,032.30, 1,037.07, 1,026.84, 7.89M
Aug 30, 2018, 1,030.76, 1,039.49, 1,041.63, 1,028.64, 10.91M
Aug 29, 2018, 1,036.94, 1,043.75, 1,044.70, 1,034.07, 4.94M
Aug 28, 2018, 1,045.10, 1,041.68, 1,046.79, 1,037.09, 4.99M
Aug 27, 2018, 1,037.91, 1,036.19, 1,041.93, 1,032.83, 6.29M
Aug 24, 2018, 1,032.63, 1,033.20, 1,044.48, 1,030.73, 4.86M
Aug 23, 2018, 1,037.64, 1,050.16, 1,051.16, 1,036.12, 6.29M
Aug 21, 2018, 1,045.70, 1,046.67, 1,053.65, 1,044.00, 3.89M
Aug 20, 2018, 1,045.77, 1,035.20, 1,051.46, 1,035.20, 3.91M
Aug 17, 2018, 1,036.37, 1,039.14, 1,044.20, 1,033.52, 3.03M
Aug 16, 2018, 1,035.54, 1,039.19, 1,041.03, 1,030.91, 5.31M
Aug 14, 2018, 1,042.23, 1,046.67, 1,050.16, 1,041.28, 2.47M
Aug 13, 2018, 1,043.50, 1,039.69, 1,049.64, 1,037.69, 5.03M
Aug 10, 2018, 1,054.88, 1,059.39, 1,059.54, 1,046.67, 2.72M
Aug 09, 2018, 1,056.90, 1,068.62, 1,068.62, 1,045.00, 4.47M
Aug 08, 2018, 1,065.80, 1,065.55, 1,073.51, 1,064.16, 4.97M
Aug 07, 2018, 1,063.08, 1,060.14, 1,064.88, 1,051.66, 3.71M
Aug 06, 2018, 1,054.80, 1,058.14, 1,066.33, 1,050.71, 2.87M
Aug 03, 2018, 1,058.47, 1,064.41, 1,071.14, 1,054.65, 6.80M
Aug 02, 2018, 1,062.73, 1,074.36, 1,074.46, 1,058.32, 4.45M
Aug 01, 2018, 1,076.95, 1,079.00, 1,085.08, 1,073.46, 3.04M
Jul 31, 2018, 1,087.33, 1,077.60, 1,090.52, 1,072.64, 4.43M
Jul 30, 2018, 1,082.54, 1,097.06, 1,097.06, 1,077.30, 3.58M
Jul 27, 2018, 1,098.63, 1,098.53, 1,103.52, 1,089.92, 5.28M
Jul 26, 2018, 1,093.87, 1,080.10, 1,099.28, 1,080.10, 10.64M
Jul 25, 2018, 1,082.76, 1,079.92, 1,085.98, 1,077.60, 3.52M
Jul 24, 2018, 1,077.48, 1,071.12, 1,082.09, 1,071.12, 2.60M
Jul 23, 2018, 1,075.83, 1,072.61, 1,086.58, 1,066.65, 8.44M
Jul 20, 2018, 1,092.09, 1,090.62, 1,098.98, 1,083.14, 5.00M
Jul 19, 2018, 1,090.62, 1,089.08, 1,094.31, 1,083.09, 2.65M
Jul 18, 2018, 1,085.68, 1,091.07, 1,107.53, 1,084.41, 8.73M
Jul 17, 2018, 1,085.96, 1,079.22, 1,088.08, 1,079.22, 3.18M
Jul 16, 2018, 1,082.02, 1,087.28, 1,092.59, 1,079.47, 4.51M
Jul 13, 2018, 1,088.03, 1,081.79, 1,092.97, 1,079.15, 3.58M
Jul 12, 2018, 1,080.57, 1,074.06, 1,087.50, 1,073.61, 4.01M
Jul 11, 2018, 1,071.74, 1,070.14, 1,075.46, 1,065.03, 2.93M
Jul 10, 2018, 1,070.82, 1,062.58, 1,072.41, 1,060.14, 5.48M
Jul 09, 2018, 1,060.46, 1,058.57, 1,062.63, 1,051.53, 3.09M
Jul 06, 2018, 1,055.23, 1,054.30, 1,065.40, 1,053.33, 4.06M
Jul 05, 2018, 1,059.52, 1,050.16, 1,062.14, 1,043.95, 4.87M
Jul 04, 2018, 1,049.44, 1,035.82, 1,051.68, 1,032.20, 3.05M
Jul 03, 2018, 1,032.80, 1,034.32, 1,040.18, 1,030.51, 3.43M
Jul 02, 2018, 1,034.32, 1,051.83, 1,051.86, 1,029.33, 4.93M
Jun 29, 2018, 1,051.88, 1,058.49, 1,067.62, 1,050.21, 9.73M
Jun 28, 2018, 1,063.06, 1,055.15, 1,067.62, 1,053.26, 18.77M
Jun 27, 2018, 1,053.95, 1,044.18, 1,057.40, 1,042.68, 9.56M
Jun 26, 2018, 1,044.52, 1,040.71, 1,049.16, 1,037.62, 4.58M
Jun 25, 2018, 1,045.15, 1,039.21, 1,046.57, 1,034.22, 3.50M
Jun 22, 2018, 1,039.36, 1,026.19, 1,042.08, 1,022.65, 3.92M
Jun 21, 2018, 1,026.52, 1,027.71, 1,033.10, 1,021.25, 6.76M
Jun 20, 2018, 1,025.79, 1,010.75, 1,026.71, 1,010.25, 4.53M
Jun 19, 2018, 1,009.50, 1,010.23, 1,018.08, 1,007.41, 5.49M
Jun 18, 2018, 1,007.33, 1,012.80, 1,017.14, 1,002.32, 3.74M
Jun 15, 2018, 1,012.55, 1,010.75, 1,017.19, 1,008.90, 5.44M
Jun 14, 2018, 1,016.44, 1,012.75, 1,020.23, 1,010.25, 8.46M
Jun 13, 2018, 1,013.47, 1,023.72, 1,025.12, 1,009.80, 3.95M
Jun 12, 2018, 1,019.66, 1,023.67, 1,024.07, 1,016.94, 2.62M
Jun 11, 2018, 1,018.88, 1,023.67, 1,029.18, 1,017.14, 3.55M
Jun 08, 2018, 1,022.40, 1,027.21, 1,028.34, 1,015.24, 3.09M
Jun 07, 2018, 1,028.81, 1,034.30, 1,037.59, 1,024.32, 5.28M
Jun 06, 2018, 1,026.39, 1,027.81, 1,030.11, 1,020.23, 4.89M
Jun 05, 2018, 1,029.51, 1,022.72, 1,031.18, 1,009.25, 8.55M
Jun 04, 2018, 1,020.83, 1,072.61, 1,076.10, 1,016.71, 44.40M
Jun 01, 2018, 1,052.96, 1,055.65, 1,066.63, 1,048.17, 10.58M
May 31, 2018, 1,067.35, 1,047.67, 1,077.60, 1,037.69, 19.82M
May 30, 2018, 1,021.90, 1,007.61, 1,024.22, 1,005.91, 2.43M
May 29, 2018, 1,014.04, 1,016.74, 1,024.07, 1,012.15, 1.68M
May 28, 2018, 1,018.83, 1,001.67, 1,023.72, 1,000.77, 2.55M
May 25, 2018, 1,002.12, 992.79, 1,005.76, 992.74, 2.38M
May 24, 2018, 990.79, 981.37, 992.91, 976.00, 2.26M
May 23, 2018, 981.57, 991.69, 994.79, 979.52, 2.86M
May 22, 2018, 992.74, 997.13, 1,004.74, 990.55, 1.98M
