date, close, open, high, low, volume
Apr 09, 2019, 7,216.55, 7,134.00, 7,235.00, 7,080.00, 741.67K
Apr 08, 2019, 7,129.45, 7,107.00, 7,150.00, 7,044.70, 498.37K
Apr 05, 2019, 7,107.70, 7,095.00, 7,143.95, 7,050.00, 729.60K
Apr 04, 2019, 7,113.10, 7,120.00, 7,170.00, 7,061.65, 1.39M
Apr 03, 2019, 7,072.90, 6,896.00, 7,098.00, 6,896.00, 1.49M
Apr 02, 2019, 6,889.70, 6,859.45, 6,900.70, 6,785.50, 866.81K
Apr 01, 2019, 6,840.70, 6,730.80, 6,870.00, 6,700.00, 1.14M
Mar 29, 2019, 6,672.55, 6,610.00, 6,775.00, 6,565.10, 1.46M
Mar 28, 2019, 6,596.25, 6,535.00, 6,625.00, 6,501.20, 949.71K
Mar 27, 2019, 6,518.00, 6,628.00, 6,640.00, 6,500.00, 887.60K
Mar 26, 2019, 6,585.70, 6,558.00, 6,600.00, 6,480.00, 909.09K
Mar 25, 2019, 6,522.60, 6,515.00, 6,621.00, 6,491.20, 1.09M
Mar 22, 2019, 6,552.70, 6,567.00, 6,716.30, 6,532.35, 1.72M
Mar 20, 2019, 6,673.55, 6,860.00, 6,860.00, 6,650.00, 1.02M
Mar 19, 2019, 6,825.20, 6,900.00, 6,901.95, 6,809.25, 816.76K
Mar 18, 2019, 6,909.10, 7,077.45, 7,077.45, 6,776.60, 1.53M
Mar 15, 2019, 7,084.00, 7,109.00, 7,157.00, 7,060.00, 861.95K
Mar 14, 2019, 7,086.30, 7,103.00, 7,148.00, 7,047.25, 584.48K
Mar 13, 2019, 7,091.05, 7,177.00, 7,202.95, 7,050.00, 534.98K
Mar 12, 2019, 7,157.20, 7,097.00, 7,232.00, 7,096.00, 828.85K
Mar 11, 2019, 7,081.90, 6,980.00, 7,121.60, 6,975.00, 720.91K
Mar 08, 2019, 6,967.70, 6,975.00, 7,025.00, 6,951.00, 486.43K
Mar 07, 2019, 7,029.05, 7,078.00, 7,092.50, 7,002.00, 396.77K
Mar 06, 2019, 7,056.90, 7,137.85, 7,144.90, 7,010.00, 557.20K
