date, close, open, high, low, volume
Nov 07, 2018, 850.15, 855.00, 855.95, 847.60, 331.17K
Nov 06, 2018, 846.25, 869.00, 877.60, 840.20, 2.50M
Nov 05, 2018, 863.70, 870.00, 872.40, 856.55, 1.90M
Nov 02, 2018, 871.00, 860.00, 884.00, 857.90, 3.08M
Nov 01, 2018, 854.45, 844.60, 862.90, 834.40, 2.49M
Oct 31, 2018, 844.60, 837.50, 847.90, 818.50, 2.44M
Oct 30, 2018, 830.50, 829.00, 841.40, 819.40, 1.88M
Oct 29, 2018, 829.75, 813.00, 834.45, 807.65, 2.47M
Oct 26, 2018, 806.90, 790.00, 820.00, 786.65, 3.74M
Oct 25, 2018, 791.25, 785.00, 796.00, 777.80, 1.68M
Oct 24, 2018, 791.60, 785.35, 794.80, 772.25, 2.06M
Oct 23, 2018, 778.20, 771.90, 787.00, 766.15, 2.24M
Oct 22, 2018, 774.80, 793.40, 795.90, 773.20, 2.77M
Oct 19, 2018, 788.70, 810.00, 810.00, 782.50, 2.89M
Oct 17, 2018, 800.10, 817.10, 823.30, 792.55, 2.98M
Oct 16, 2018, 810.60, 811.00, 819.65, 808.00, 2.35M
Oct 15, 2018, 807.20, 805.20, 812.00, 788.75, 2.23M
Oct 12, 2018, 805.15, 784.00, 809.75, 777.10, 4.32M
Oct 11, 2018, 778.90, 764.00, 798.00, 754.55, 3.77M
Oct 10, 2018, 788.55, 746.00, 796.35, 740.00, 7.29M
Oct 09, 2018, 749.50, 818.95, 820.95, 732.30, 8.68M
Oct 08, 2018, 813.55, 792.00, 819.00, 774.70, 3.96M
Oct 05, 2018, 792.10, 788.25, 815.70, 784.00, 7.40M
Oct 04, 2018, 776.70, 785.00, 797.50, 760.30, 4.58M
Oct 03, 2018, 794.50, 811.50, 813.00, 791.20, 3.48M
Oct 01, 2018, 809.75, 800.00, 814.40, 782.00, 2.45M
Sep 28, 2018, 805.60, 823.10, 831.15, 794.35, 3.15M
Sep 27, 2018, 821.45, 833.60, 843.65, 815.50, 7.67M
Sep 26, 2018, 814.70, 812.00, 820.00, 802.15, 4.08M
Sep 25, 2018, 796.85, 791.00, 814.30, 778.15, 3.15M
Sep 24, 2018, 791.10, 801.80, 805.00, 773.35, 3.24M
Sep 21, 2018, 800.60, 834.20, 836.65, 779.20, 4.26M
Sep 19, 2018, 823.60, 812.50, 829.80, 786.10, 5.35M
Sep 18, 2018, 824.90, 819.00, 843.95, 818.65, 3.33M
Sep 17, 2018, 823.45, 834.80, 838.00, 816.70, 2.84M
Sep 14, 2018, 842.60, 838.00, 852.00, 829.25, 3.33M
Sep 12, 2018, 826.45, 817.00, 838.35, 790.15, 6.73M
Sep 11, 2018, 820.75, 860.00, 860.90, 815.80, 4.92M
Sep 10, 2018, 857.55, 864.00, 868.00, 850.00, 1.58M
Sep 07, 2018, 867.45, 871.00, 876.00, 861.05, 1.30M
Sep 06, 2018, 867.15, 871.00, 883.50, 858.10, 2.40M
Sep 05, 2018, 863.90, 875.10, 882.40, 851.65, 2.99M
Sep 04, 2018, 880.90, 917.00, 928.40, 877.10, 3.88M
Sep 03, 2018, 912.75, 896.85, 921.35, 891.15, 4.97M
Aug 31, 2018, 891.90, 881.00, 894.80, 877.10, 1.68M
Aug 30, 2018, 878.35, 884.45, 891.00, 876.00, 1.76M
Aug 29, 2018, 882.80, 888.00, 895.60, 876.50, 1.86M
Aug 28, 2018, 888.30, 895.00, 897.75, 871.55, 3.56M
Aug 27, 2018, 890.90, 894.00, 900.00, 887.10, 1.79M
Aug 24, 2018, 885.35, 912.40, 915.90, 882.50, 3.22M
Aug 23, 2018, 911.90, 925.00, 926.40, 907.10, 1.57M
Aug 21, 2018, 916.30, 924.65, 927.95, 905.80, 2.53M
Aug 20, 2018, 921.70, 942.00, 943.50, 914.15, 2.53M
Aug 17, 2018, 941.55, 924.90, 945.00, 921.55, 2.70M
Aug 16, 2018, 919.45, 924.00, 929.00, 917.00, 1.20M
Aug 14, 2018, 925.60, 914.20, 927.00, 914.05, 1.40M
Aug 13, 2018, 913.65, 915.00, 924.00, 910.55, 1.32M
Aug 10, 2018, 920.10, 915.00, 932.00, 913.00, 2.11M
Aug 09, 2018, 915.30, 934.80, 934.80, 909.30, 2.54M
Aug 08, 2018, 935.00, 929.10, 936.50, 921.00, 2.16M
Aug 07, 2018, 927.25, 904.65, 931.90, 898.70, 4.45M
Aug 06, 2018, 901.65, 928.70, 939.10, 896.75, 3.76M
Aug 03, 2018, 919.20, 930.00, 942.00, 902.20, 9.36M
Aug 02, 2018, 921.50, 915.00, 933.60, 909.25, 2.31M
Aug 01, 2018, 917.35, 915.00, 920.50, 905.30, 1.82M
Jul 31, 2018, 912.35, 893.00, 914.00, 886.40, 2.17M
Jul 30, 2018, 892.05, 882.80, 903.00, 880.80, 2.42M
Jul 27, 2018, 884.10, 859.95, 894.50, 852.20, 3.21M
Jul 26, 2018, 854.50, 869.95, 869.95, 850.50, 1.17M
Jul 25, 2018, 865.90, 868.00, 871.60, 853.00, 1.45M
Jul 24, 2018, 861.65, 859.00, 870.90, 851.50, 2.02M
Jul 23, 2018, 858.75, 859.00, 866.00, 845.20, 1.33M
Jul 20, 2018, 860.40, 869.00, 876.60, 857.40, 2.05M
Jul 19, 2018, 869.85, 851.90, 874.80, 847.05, 3.92M
Jul 18, 2018, 846.20, 848.00, 856.10, 838.10, 2.66M
Jul 17, 2018, 845.15, 831.40, 855.20, 826.00, 2.85M
Jul 16, 2018, 831.20, 839.00, 844.10, 816.10, 3.26M
Jul 13, 2018, 838.70, 813.00, 842.00, 799.65, 5.00M
Jul 12, 2018, 808.45, 816.35, 823.25, 804.00, 2.83M
Jul 11, 2018, 809.50, 833.15, 833.15, 805.60, 2.91M
Jul 10, 2018, 832.85, 823.00, 840.00, 822.40, 2.67M
Jul 09, 2018, 821.80, 834.90, 836.30, 817.65, 4.10M
Jul 06, 2018, 829.65, 838.00, 848.50, 813.00, 6.88M
Jul 05, 2018, 838.00, 869.60, 870.75, 833.25, 6.13M
Jul 04, 2018, 886.55, 893.25, 899.35, 882.50, 1.10M
Jul 03, 2018, 893.20, 890.20, 902.80, 883.80, 2.77M
Jul 02, 2018, 897.40, 883.10, 906.90, 870.15, 3.35M
Jun 29, 2018, 878.50, 826.05, 881.80, 826.05, 4.96M
Jun 28, 2018, 836.35, 868.00, 868.00, 830.00, 9.82M
Jun 27, 2018, 869.65, 872.00, 879.50, 867.00, 2.04M
Jun 26, 2018, 872.15, 863.90, 874.50, 862.00, 1.80M
Jun 25, 2018, 864.00, 878.00, 885.30, 862.00, 1.22M
Jun 22, 2018, 877.55, 870.70, 881.75, 859.00, 2.18M
Jun 21, 2018, 868.40, 894.00, 894.80, 866.00, 1.27M
Jun 20, 2018, 888.35, 892.00, 897.00, 880.50, 1.85M
Jun 19, 2018, 889.00, 896.00, 896.45, 886.00, 1.83M
Jun 18, 2018, 897.70, 904.00, 905.25, 891.70, 1.31M
Jun 15, 2018, 903.45, 910.80, 916.90, 898.50, 2.36M
Jun 14, 2018, 905.25, 918.15, 921.35, 903.25, 2.00M
Jun 13, 2018, 918.15, 906.70, 926.80, 905.00, 2.93M
Jun 12, 2018, 904.70, 903.45, 911.00, 901.10, 1.43M
Jun 11, 2018, 903.35, 897.00, 914.00, 896.00, 2.03M
Jun 08, 2018, 896.00, 887.15, 898.00, 880.40, 1.67M
Jun 07, 2018, 887.15, 902.10, 906.70, 884.20, 2.88M
Jun 06, 2018, 899.45, 860.10, 904.00, 853.30, 2.85M
Jun 05, 2018, 863.95, 885.00, 886.45, 858.20, 2.95M
Jun 04, 2018, 885.35, 906.00, 907.95, 881.60, 1.53M
Jun 01, 2018, 900.00, 907.50, 912.35, 898.00, 1.39M
May 31, 2018, 900.10, 918.70, 924.00, 890.15, 4.90M
May 30, 2018, 913.60, 906.00, 919.00, 897.20, 1.91M
May 29, 2018, 914.50, 929.00, 930.50, 912.00, 999.81K
May 28, 2018, 928.90, 928.00, 935.60, 917.50, 1.14M
May 25, 2018, 924.40, 923.35, 938.60, 915.10, 1.70M
May 24, 2018, 921.30, 923.00, 926.80, 913.95, 1.21M
May 23, 2018, 920.10, 914.20, 923.00, 908.10, 1.94M
May 22, 2018, 914.20, 915.00, 930.85, 904.05, 2.09M
May 21, 2018, 915.25, 940.60, 944.50, 912.75, 1.23M
May 18, 2018, 939.95, 937.00, 945.85, 930.30, 2.57M
May 17, 2018, 936.50, 935.85, 949.00, 927.70, 2.90M
May 16, 2018, 931.15, 928.00, 939.50, 915.85, 1.92M
May 15, 2018, 931.00, 925.00, 944.45, 909.25, 3.15M
May 14, 2018, 920.00, 960.00, 962.00, 917.05, 3.75M
May 11, 2018, 956.05, 990.00, 991.85, 952.00, 5.71M
May 10, 2018, 973.10, 991.40, 993.85, 965.55, 3.43M
May 09, 2018, 985.70, 974.90, 995.60, 971.00, 4.20M
May 08, 2018, 968.10, 978.95, 978.95, 963.00, 1.98M
May 07, 2018, 968.95, 962.00, 980.90, 957.30, 1.99M
May 04, 2018, 958.10, 961.00, 966.00, 952.35, 958.66K
May 03, 2018, 959.35, 964.80, 977.75, 951.00, 1.59M
May 02, 2018, 964.50, 981.95, 985.45, 960.40, 1.03M
Apr 30, 2018, 981.80, 970.50, 984.90, 968.00, 1.08M
Apr 27, 2018, 970.00, 972.00, 978.00, 963.60, 1.05M
Apr 26, 2018, 969.50, 963.50, 972.45, 955.00, 1.86M
Apr 25, 2018, 960.85, 961.75, 968.00, 955.10, 1.39M
Apr 24, 2018, 961.95, 966.00, 971.30, 954.25, 1.47M
Apr 23, 2018, 962.95, 960.00, 973.20, 948.60, 2.30M
Apr 20, 2018, 956.55, 950.00, 965.40, 947.05, 2.20M
Apr 19, 2018, 952.75, 978.50, 983.00, 949.20, 3.35M
Apr 18, 2018, 977.10, 999.70, 999.70, 975.10, 2.62M
Apr 17, 2018, 997.60, 985.00, 999.00, 974.10, 2.98M
Apr 16, 2018, 980.50, 986.00, 991.90, 973.30, 2.25M
Apr 13, 2018, 987.15, 986.05, 994.80, 980.50, 3.31M
Apr 12, 2018, 976.05, 982.25, 993.00, 971.35, 4.38M
Apr 11, 2018, 979.95, 967.00, 981.40, 958.10, 3.45M
