date, close, open, high, low, volume
Jan 18, 2019, 1,366.30, 1,350.00, 1,372.90, 1,335.05, 702.68K
Jan 17, 2019, 1,352.95, 1,344.90, 1,358.65, 1,341.25, 420.06K
Jan 16, 2019, 1,347.60, 1,328.20, 1,354.00, 1,328.10, 513.69K
Jan 15, 2019, 1,329.15, 1,323.35, 1,334.90, 1,317.20, 466.54K
Jan 14, 2019, 1,322.60, 1,289.80, 1,328.45, 1,282.00, 887.49K
Jan 11, 2019, 1,292.70, 1,286.00, 1,295.30, 1,269.25, 467.51K
Jan 10, 2019, 1,285.40, 1,263.00, 1,292.25, 1,256.75, 428.71K
Jan 09, 2019, 1,267.40, 1,256.25, 1,271.00, 1,249.50, 289.16K
Jan 08, 2019, 1,249.50, 1,281.90, 1,282.00, 1,245.55, 893.26K
Jan 07, 2019, 1,282.10, 1,299.00, 1,300.00, 1,275.00, 683.91K
Jan 04, 2019, 1,293.00, 1,259.00, 1,297.30, 1,259.00, 725.21K
Jan 03, 2019, 1,266.65, 1,258.00, 1,273.00, 1,254.05, 322.08K
Jan 02, 2019, 1,258.75, 1,268.00, 1,288.00, 1,251.80, 658.78K
Jan 01, 2019, 1,266.40, 1,253.00, 1,271.00, 1,250.00, 292.68K
Dec 31, 2018, 1,258.30, 1,236.00, 1,265.00, 1,230.00, 559.85K
Dec 28, 2018, 1,241.85, 1,243.05, 1,252.95, 1,225.10, 491.84K
Dec 27, 2018, 1,242.80, 1,277.00, 1,282.50, 1,235.70, 715.20K
Dec 26, 2018, 1,264.15, 1,264.00, 1,274.00, 1,237.85, 275.49K
Dec 24, 2018, 1,269.35, 1,260.65, 1,277.95, 1,233.55, 382.47K
Dec 21, 2018, 1,252.40, 1,273.90, 1,283.45, 1,244.05, 450.62K
Dec 20, 2018, 1,267.55, 1,237.90, 1,275.00, 1,232.05, 476.76K
Dec 19, 2018, 1,244.70, 1,228.00, 1,254.70, 1,215.05, 446.24K
Dec 18, 2018, 1,226.10, 1,219.00, 1,228.00, 1,200.00, 454.83K
Dec 17, 2018, 1,217.05, 1,246.00, 1,253.00, 1,210.10, 493.78K
Dec 14, 2018, 1,248.30, 1,228.00, 1,262.00, 1,221.60, 552.53K
Dec 13, 2018, 1,222.15, 1,215.00, 1,240.00, 1,210.00, 314.91K
Dec 12, 2018, 1,215.50, 1,182.00, 1,219.55, 1,182.00, 394.88K
Dec 11, 2018, 1,179.80, 1,175.00, 1,186.30, 1,144.75, 504.46K
Dec 10, 2018, 1,176.60, 1,190.00, 1,209.50, 1,168.00, 434.84K
Dec 07, 2018, 1,209.00, 1,193.20, 1,215.10, 1,167.30, 665.54K
Dec 06, 2018, 1,188.90, 1,234.50, 1,238.70, 1,180.20, 788.70K
Dec 05, 2018, 1,231.20, 1,235.00, 1,269.00, 1,214.75, 749.90K
Dec 04, 2018, 1,243.55, 1,288.00, 1,298.15, 1,235.15, 581.81K
Dec 03, 2018, 1,292.20, 1,265.00, 1,329.85, 1,261.45, 1.48M
Nov 30, 2018, 1,264.80, 1,250.20, 1,289.75, 1,250.20, 1.04M
Nov 29, 2018, 1,245.85, 1,231.15, 1,253.80, 1,225.00, 506.82K
Nov 28, 2018, 1,231.45, 1,226.10, 1,249.75, 1,222.25, 520.66K
Nov 27, 2018, 1,233.20, 1,255.00, 1,264.00, 1,225.45, 744.25K
Nov 26, 2018, 1,250.15, 1,222.00, 1,254.95, 1,215.55, 720.47K
Nov 22, 2018, 1,214.25, 1,207.30, 1,224.00, 1,195.00, 601.98K
Nov 21, 2018, 1,213.35, 1,200.00, 1,223.00, 1,198.00, 422.96K
Nov 20, 2018, 1,192.80, 1,227.20, 1,239.90, 1,188.55, 933.23K
Nov 19, 2018, 1,225.05, 1,235.00, 1,265.00, 1,215.40, 1.07M
Nov 16, 2018, 1,233.50, 1,250.65, 1,268.00, 1,226.25, 837.77K
Nov 15, 2018, 1,262.10, 1,201.90, 1,287.00, 1,180.10, 3.88M
Nov 14, 2018, 1,168.05, 1,150.00, 1,177.80, 1,143.00, 531.31K
Nov 13, 2018, 1,143.60, 1,144.00, 1,154.40, 1,112.25, 442.31K
Nov 12, 2018, 1,136.75, 1,148.80, 1,156.85, 1,126.15, 330.78K
Nov 09, 2018, 1,148.80, 1,132.90, 1,159.20, 1,130.00, 401.53K
Nov 07, 2018, 1,131.70, 1,133.00, 1,140.00, 1,125.10, 30.82K
Nov 06, 2018, 1,127.35, 1,164.00, 1,168.70, 1,121.15, 460.74K
Nov 05, 2018, 1,164.55, 1,150.00, 1,196.20, 1,150.00, 354.53K
Nov 02, 2018, 1,153.80, 1,178.30, 1,203.75, 1,138.50, 713.55K
Nov 01, 2018, 1,172.40, 1,143.70, 1,185.00, 1,143.10, 374.45K
Oct 31, 2018, 1,141.05, 1,167.00, 1,175.00, 1,130.15, 1.24M
Oct 30, 2018, 1,166.60, 1,134.15, 1,176.00, 1,130.00, 617.73K
Oct 29, 2018, 1,142.85, 1,083.00, 1,150.00, 1,083.00, 296.75K
Oct 26, 2018, 1,082.85, 1,092.55, 1,095.85, 1,067.00, 408.90K
Oct 25, 2018, 1,109.60, 1,110.35, 1,160.60, 1,071.70, 759.80K
Oct 24, 2018, 1,126.40, 1,150.00, 1,150.00, 1,111.00, 417.57K
Oct 23, 2018, 1,143.45, 1,132.60, 1,153.90, 1,124.00, 807.93K
Oct 22, 2018, 1,132.60, 1,126.30, 1,140.00, 1,110.50, 424.72K
Oct 19, 2018, 1,121.45, 1,111.50, 1,135.85, 1,101.10, 388.63K
Oct 17, 2018, 1,123.70, 1,120.00, 1,147.85, 1,112.55, 349.44K
Oct 16, 2018, 1,109.00, 1,131.80, 1,138.00, 1,101.65, 281.12K
Oct 15, 2018, 1,133.00, 1,131.90, 1,140.00, 1,113.90, 462.96K
Oct 12, 2018, 1,132.00, 1,125.60, 1,138.45, 1,104.05, 553.89K
Oct 11, 2018, 1,121.15, 1,091.00, 1,141.00, 1,085.00, 734.13K
Oct 10, 2018, 1,122.70, 1,091.00, 1,131.50, 1,089.10, 484.96K
Oct 09, 2018, 1,098.70, 1,082.00, 1,110.10, 1,065.30, 509.54K
Oct 08, 2018, 1,081.90, 1,048.40, 1,092.30, 1,037.90, 371.86K
Oct 05, 2018, 1,057.20, 1,039.70, 1,074.00, 1,035.00, 387.40K
Oct 04, 2018, 1,047.20, 1,051.65, 1,069.55, 1,035.20, 420.70K
Oct 03, 2018, 1,071.30, 1,059.00, 1,084.70, 1,045.00, 527.11K
Oct 01, 2018, 1,064.05, 1,032.40, 1,088.35, 1,025.25, 635.57K
Sep 28, 2018, 1,042.25, 1,059.20, 1,081.00, 1,036.90, 775.32K
Sep 27, 2018, 1,067.55, 1,041.50, 1,074.90, 1,025.00, 981.32K
Sep 26, 2018, 1,043.30, 1,049.00, 1,060.00, 1,032.00, 668.78K
Sep 25, 2018, 1,046.10, 1,017.00, 1,053.90, 1,010.25, 626.06K
Sep 24, 2018, 1,017.00, 1,047.00, 1,054.65, 1,007.75, 461.50K
Sep 21, 2018, 1,044.25, 1,078.00, 1,084.45, 996.75, 1.09M
Sep 19, 2018, 1,070.90, 1,125.00, 1,133.70, 1,061.50, 860.90K
Sep 18, 2018, 1,119.90, 1,120.00, 1,136.00, 1,113.40, 1.06M
Sep 17, 2018, 1,119.20, 1,116.40, 1,123.00, 1,104.05, 600.16K
Sep 14, 2018, 1,116.70, 1,113.60, 1,123.00, 1,108.85, 1.14M
Sep 12, 2018, 1,104.85, 1,110.10, 1,122.00, 1,091.80, 824.80K
Sep 11, 2018, 1,108.40, 1,137.05, 1,137.05, 1,092.00, 516.09K
Sep 10, 2018, 1,130.50, 1,160.85, 1,175.15, 1,121.05, 664.72K
Sep 07, 2018, 1,159.20, 1,117.50, 1,164.50, 1,096.35, 1.34M
Sep 06, 2018, 1,117.70, 1,145.00, 1,158.00, 1,108.05, 701.99K
Sep 05, 2018, 1,135.75, 1,179.60, 1,179.65, 1,123.00, 917.62K
Sep 04, 2018, 1,179.60, 1,182.85, 1,188.90, 1,150.90, 704.26K
Sep 03, 2018, 1,173.35, 1,191.85, 1,201.30, 1,163.65, 969.36K
Aug 31, 2018, 1,182.70, 1,201.10, 1,201.10, 1,174.05, 739.37K
Aug 30, 2018, 1,192.20, 1,197.20, 1,234.40, 1,183.35, 1.33M
Aug 29, 2018, 1,193.45, 1,183.00, 1,226.75, 1,180.20, 2.31M
Aug 28, 2018, 1,172.75, 1,199.40, 1,199.40, 1,160.00, 1.05M
Aug 27, 2018, 1,196.80, 1,199.00, 1,209.95, 1,181.70, 972.13K
Aug 24, 2018, 1,197.70, 1,150.00, 1,205.80, 1,149.00, 2.32M
Aug 23, 2018, 1,147.55, 1,191.60, 1,199.10, 1,141.45, 1.04M
Aug 21, 2018, 1,181.85, 1,190.00, 1,205.00, 1,172.05, 1.51M
Aug 20, 2018, 1,201.15, 1,186.00, 1,221.50, 1,180.00, 1.70M
Aug 17, 2018, 1,189.20, 1,140.00, 1,209.50, 1,131.00, 4.20M
Aug 16, 2018, 1,140.50, 1,125.00, 1,152.70, 1,107.40, 1.91M
Aug 14, 2018, 1,131.20, 1,062.00, 1,140.00, 1,046.25, 4.30M
Aug 13, 2018, 1,068.60, 948.00, 1,087.30, 945.00, 5.44M
Aug 10, 2018, 943.90, 963.50, 988.85, 938.25, 1.08M
Aug 09, 2018, 963.55, 968.95, 983.00, 960.00, 211.01K
Aug 08, 2018, 971.75, 964.70, 975.00, 956.15, 166.89K
Aug 07, 2018, 967.35, 989.50, 989.50, 961.00, 175.14K
Aug 06, 2018, 981.30, 971.00, 988.00, 968.65, 381.90K
Aug 03, 2018, 970.50, 962.10, 978.00, 956.45, 851.95K
Aug 02, 2018, 960.55, 942.45, 967.00, 938.00, 484.73K
Aug 01, 2018, 952.90, 958.00, 963.00, 944.00, 517.99K
Jul 31, 2018, 951.90, 945.00, 961.90, 937.55, 641.90K
Jul 30, 2018, 931.45, 940.00, 941.00, 910.10, 1.20M
Jul 27, 2018, 933.85, 945.00, 945.10, 930.05, 355.11K
Jul 26, 2018, 937.35, 938.00, 945.70, 930.00, 361.90K
Jul 25, 2018, 939.80, 944.00, 955.85, 934.20, 282.13K
Jul 24, 2018, 939.40, 958.00, 958.00, 930.80, 475.69K
Jul 23, 2018, 953.75, 933.00, 959.95, 911.20, 631.60K
Jul 20, 2018, 929.55, 948.00, 959.65, 925.15, 774.47K
Jul 19, 2018, 953.95, 969.70, 971.00, 937.00, 402.08K
Jul 18, 2018, 969.70, 986.70, 993.90, 958.00, 424.40K
Jul 17, 2018, 977.30, 937.30, 982.20, 920.00, 1.07M
Jul 16, 2018, 940.70, 977.00, 977.75, 935.00, 642.31K
Jul 13, 2018, 974.85, 1,008.00, 1,008.00, 967.40, 539.10K
Jul 12, 2018, 1,000.65, 1,000.05, 1,028.20, 997.00, 564.01K
Jul 11, 2018, 998.90, 1,014.00, 1,014.45, 992.75, 313.36K
Jul 10, 2018, 1,008.55, 1,004.10, 1,015.95, 991.60, 381.83K
Jul 09, 2018, 1,000.05, 1,025.00, 1,029.95, 989.55, 823.79K
Jul 06, 2018, 1,016.75, 1,059.00, 1,064.75, 1,009.00, 777.70K
Jul 05, 2018, 1,048.15, 1,082.00, 1,089.50, 1,036.15, 735.50K
Jul 04, 2018, 1,081.90, 1,053.15, 1,085.00, 1,053.00, 449.50K
Jul 03, 2018, 1,063.80, 1,070.00, 1,073.30, 1,047.25, 536.08K
Jul 02, 2018, 1,064.50, 1,063.00, 1,069.00, 1,036.30, 712.57K
Jun 29, 2018, 1,047.45, 1,014.00, 1,056.35, 1,006.35, 523.24K
Jun 28, 2018, 1,012.40, 1,022.80, 1,022.80, 1,000.00, 314.07K
Jun 27, 2018, 1,020.45, 1,027.50, 1,027.50, 1,011.55, 242.92K
Jun 26, 2018, 1,022.40, 1,028.00, 1,043.95, 1,016.55, 301.61K
Jun 25, 2018, 1,031.60, 1,023.00, 1,052.55, 1,019.55, 413.98K
Jun 22, 2018, 1,021.45, 1,029.60, 1,032.50, 1,005.00, 392.10K
Jun 21, 2018, 1,023.90, 1,048.15, 1,053.35, 1,018.05, 394.82K
Jun 20, 2018, 1,048.15, 1,057.50, 1,076.40, 1,043.10, 668.48K
Jun 19, 2018, 1,060.20, 1,046.00, 1,069.00, 1,029.05, 800.67K
Jun 18, 2018, 1,052.95, 1,042.70, 1,076.20, 1,040.00, 1.54M
Jun 15, 2018, 1,033.25, 969.90, 1,041.60, 969.90, 1.44M
Jun 14, 2018, 969.90, 978.90, 978.90, 961.35, 229.03K
Jun 13, 2018, 975.20, 992.00, 1,001.20, 971.70, 355.48K
Jun 12, 2018, 982.40, 999.50, 1,015.00, 978.60, 330.71K
Jun 11, 2018, 999.40, 1,025.00, 1,028.60, 993.50, 319.66K
Jun 08, 2018, 1,018.40, 965.00, 1,030.35, 963.75, 1.10M
Jun 07, 2018, 970.75, 933.40, 975.50, 933.40, 513.90K
Jun 06, 2018, 930.10, 944.95, 947.65, 927.60, 251.77K
Jun 05, 2018, 939.80, 943.00, 950.00, 924.80, 359.09K
Jun 04, 2018, 941.15, 941.00, 948.00, 915.20, 474.67K
Jun 01, 2018, 927.10, 950.55, 960.80, 918.25, 911.00K
May 31, 2018, 950.35, 998.50, 1,003.80, 943.80, 883.31K
May 30, 2018, 987.65, 1,000.00, 1,010.25, 979.30, 221.51K
May 29, 2018, 1,004.90, 972.80, 1,017.90, 964.65, 444.64K
May 28, 2018, 985.15, 1,004.00, 1,004.00, 970.00, 249.84K
May 25, 2018, 993.90, 972.00, 1,004.85, 955.05, 407.56K
May 24, 2018, 966.55, 964.70, 974.60, 946.40, 325.89K
May 23, 2018, 963.95, 968.50, 983.20, 957.00, 156.10K
May 22, 2018, 968.30, 978.00, 983.45, 957.00, 414.26K
May 21, 2018, 983.50, 1,016.00, 1,019.05, 977.00, 254.21K
May 18, 2018, 1,016.65, 1,018.70, 1,034.90, 1,011.10, 156.26K
May 17, 2018, 1,017.80, 1,031.00, 1,038.00, 1,010.00, 166.17K
May 16, 2018, 1,029.45, 1,035.00, 1,041.80, 1,020.00, 123.76K
May 15, 2018, 1,041.80, 1,030.00, 1,049.70, 1,024.00, 245.65K
May 14, 2018, 1,023.70, 1,038.05, 1,048.90, 1,020.00, 123.67K
May 11, 2018, 1,044.90, 1,033.00, 1,052.55, 1,012.50, 292.77K
May 10, 2018, 1,024.15, 1,042.00, 1,052.95, 1,020.00, 344.60K
May 09, 2018, 1,045.50, 1,072.80, 1,073.75, 1,041.60, 318.21K
May 08, 2018, 1,071.60, 1,088.00, 1,088.00, 1,065.85, 319.47K
May 07, 2018, 1,080.90, 1,091.50, 1,093.50, 1,055.05, 265.23K
May 04, 2018, 1,101.40, 1,070.00, 1,111.00, 1,061.35, 383.17K
May 03, 2018, 1,069.30, 1,075.00, 1,080.00, 1,060.90, 262.98K
May 02, 2018, 1,080.05, 1,097.00, 1,098.00, 1,079.00, 244.12K
Apr 30, 2018, 1,091.00, 1,070.25, 1,099.00, 1,070.25, 119.49K
Apr 27, 2018, 1,072.40, 1,080.00, 1,081.95, 1,066.00, 325.18K
Apr 26, 2018, 1,076.90, 1,097.00, 1,097.00, 1,064.25, 722.87K
Apr 25, 2018, 1,088.25, 1,114.70, 1,114.70, 1,075.00, 417.47K
Apr 24, 2018, 1,106.85, 1,133.00, 1,133.00, 1,101.00, 332.50K
Apr 23, 2018, 1,132.20, 1,130.10, 1,148.00, 1,121.65, 142.73K
Apr 20, 2018, 1,134.00, 1,128.50, 1,143.90, 1,108.85, 364.98K
Apr 19, 2018, 1,122.00, 1,084.00, 1,126.90, 1,080.00, 557.97K
Apr 18, 2018, 1,076.10, 1,090.00, 1,091.00, 1,071.00, 154.44K
Apr 17, 2018, 1,083.45, 1,093.00, 1,094.00, 1,076.65, 118.43K
Apr 16, 2018, 1,093.80, 1,082.40, 1,104.35, 1,069.30, 252.66K
Apr 13, 2018, 1,082.35, 1,085.10, 1,088.00, 1,071.00, 225.16K
Apr 12, 2018, 1,076.00, 1,115.00, 1,118.65, 1,071.45, 344.45K
Apr 11, 2018, 1,109.55, 1,097.70, 1,118.55, 1,086.70, 496.20K
