date, close, open, high, low, volume
Apr 09, 2019, 2,094.71, 2,069.90, 2,102.40, 2,035.50, 802.56K
Apr 08, 2019, 2,061.26, 2,112.40, 2,118.90, 2,054.36, 865.24K
Apr 05, 2019, 2,098.03, 2,060.50, 2,102.93, 2,060.01, 1.28M
Apr 04, 2019, 2,048.95, 2,024.00, 2,060.00, 1,992.10, 1.68M
Apr 03, 2019, 2,020.27, 2,040.00, 2,047.60, 2,011.22, 1.23M
Apr 02, 2019, 2,058.35, 2,031.00, 2,119.11, 2,030.10, 3.15M
Apr 01, 2019, 2,004.84, 2,078.87, 2,078.87, 1,998.55, 1.95M
Mar 29, 2019, 2,054.77, 2,079.50, 2,080.00, 2,049.80, 1.14M
Mar 28, 2019, 2,089.90, 2,102.40, 2,130.00, 2,078.11, 1.26M
Mar 27, 2019, 2,097.41, 2,140.10, 2,148.50, 2,085.57, 1.18M
Mar 26, 2019, 2,138.20, 2,127.50, 2,144.42, 2,100.50, 1.10M
Mar 25, 2019, 2,115.14, 2,139.00, 2,139.00, 2,105.09, 994.23K
Mar 22, 2019, 2,144.68, 2,133.80, 2,167.46, 2,127.50, 2.17M
Mar 20, 2019, 2,133.80, 2,166.00, 2,185.00, 2,119.00, 1.37M
Mar 19, 2019, 2,175.91, 2,224.00, 2,224.00, 2,157.95, 2.01M
Mar 18, 2019, 2,225.14, 2,260.00, 2,279.99, 2,210.20, 993.14K
Mar 15, 2019, 2,261.24, 2,283.80, 2,283.80, 2,242.60, 981.90K
Mar 14, 2019, 2,261.99, 2,280.00, 2,298.70, 2,250.10, 968.75K
Mar 13, 2019, 2,277.72, 2,248.88, 2,289.80, 2,246.20, 1.46M
Mar 12, 2019, 2,246.20, 2,300.10, 2,335.50, 2,227.29, 1.99M
Mar 11, 2019, 2,297.24, 2,194.86, 2,314.52, 2,189.50, 2.49M
Mar 08, 2019, 2,187.11, 2,152.00, 2,209.34, 2,140.01, 1.96M
Mar 07, 2019, 2,152.15, 2,154.90, 2,170.00, 2,141.12, 831.15K
Mar 06, 2019, 2,150.39, 2,151.00, 2,180.00, 2,140.50, 1.27M
Mar 05, 2019, 2,150.54, 1,950.00, 2,187.70, 1,932.00, 4.52M
Mar 01, 2019, 1,994.87, 1,990.40, 2,003.19, 1,972.00, 984.33K
Feb 28, 2019, 1,986.91, 2,064.90, 2,064.90, 1,980.00, 1.87M
Feb 27, 2019, 2,040.78, 2,078.09, 2,078.09, 2,030.20, 624.01K
Feb 26, 2019, 2,062.00, 2,067.00, 2,087.49, 2,040.01, 878.77K
Feb 25, 2019, 2,070.48, 2,069.99, 2,078.09, 2,050.00, 462.60K
Feb 22, 2019, 2,059.55, 2,057.70, 2,070.00, 2,030.00, 740.01K
Feb 21, 2019, 2,044.74, 2,045.00, 2,063.47, 2,025.00, 670.21K
Feb 20, 2019, 2,052.86, 2,041.50, 2,065.00, 2,038.00, 698.58K
Feb 19, 2019, 2,040.98, 2,020.00, 2,046.45, 2,012.10, 654.74K
Feb 18, 2019, 2,015.52, 2,043.30, 2,045.00, 2,004.77, 850.97K
Feb 15, 2019, 2,023.41, 2,014.73, 2,037.72, 1,993.20, 1.24M
Feb 14, 2019, 2,001.64, 2,016.00, 2,058.81, 1,990.00, 1.40M
Feb 13, 2019, 2,015.87, 2,125.00, 2,135.00, 2,000.10, 1.50M
Feb 12, 2019, 2,113.75, 2,047.00, 2,130.00, 2,007.00, 2.59M
Feb 11, 2019, 2,075.32, 2,043.40, 2,145.95, 2,033.10, 2.62M
Feb 08, 2019, 2,084.74, 2,185.50, 2,190.42, 2,075.00, 1.23M
Feb 07, 2019, 2,190.42, 2,123.49, 2,196.50, 2,115.07, 1.35M
Feb 06, 2019, 2,110.43, 2,052.97, 2,120.00, 2,052.97, 1.30M
Feb 05, 2019, 2,047.96, 2,016.10, 2,058.49, 2,016.00, 1.02M
Feb 04, 2019, 2,012.83, 1,972.00, 2,043.19, 1,943.50, 1.62M
